rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/learning_rate
21.56,135,53248,0.76,26,392,-3.4114403299987317,0.08046875,-0.011150884348899126,0.2,-0.007523510605096817,0.46015108,0.0074740523,0.052502613828983156,250,0.0001
22.1,140,55296,0.88,27,392,-3.3780606642365454,0.06162109375,-0.01018241743586259,0.2,-0.01849382556974888,0.33847713,0.009084469,0.07334910400677472,260,0.0001
22.75,146,57344,0.84,28,392,-3.331979390233755,0.0392578125,-0.011443797571700998,0.2,-0.005835210904479027,0.53799486,0.008636903,0.042337848333409055,270,0.0001
21.85,151,59392,0.9,29,392,-3.2990032121539117,0.04462890625,-0.010438318673914182,0.2,-0.020213067531585693,0.4311949,0.0074678063,0.05237487826962024,280,0.0001
23.04,156,61440,0.9,30,391,-3.265414024889469,0.03994140625,-0.008653357048751786,0.2,-0.020567499101161957,0.47429955,0.0074812593,0.045029347710078584,290,0.0001
22.51,162,63488,0.88,31,391,-3.2794488236308097,0.062353515625,-0.009205768527317559,0.2,0.021359900012612343,0.45103824,0.007874595,0.04487863821850624,300,0.0001
21.29,167,65536,0.84,32,391,-3.25722736120224,0.0458984375,-0.008599312226579059,0.2,0.0328814759850502,0.3990758,0.007696827,0.05406887965509668,310,0.0001
22.1,172,67584,0.9,33,391,-3.230758836120367,0.054931640625,-0.010996136542962632,0.2,-0.03307458758354187,0.4248014,0.007713563,0.05595043447101489,320,0.0001
20.77,177,69632,0.92,34,391,-3.1607360251247885,0.05634765625,-0.008191354245354887,0.2,0.007915507070720196,0.46062636,0.0073850183,0.04435455250495579,330,0.0001
21.9,183,71680,0.88,35,391,-3.149018423259258,0.0458984375,-0.009789007443760055,0.2,0.013894233852624893,0.5719383,0.007655377,0.035647692557540724,340,0.0001
21.82,188,73728,0.8,36,391,-3.109154453128576,0.074365234375,-0.012209870311198755,0.2,-0.024480659514665604,0.42711544,0.008312874,0.047964841080829504,350,0.0001
21.56,193,75776,0.9,37,391,-3.1047998771071432,0.04287109375,-0.00929483279469423,0.2,0.005498483777046204,0.4015494,0.0065832897,0.057810286607127635,360,0.0001
21.58,199,77824,0.96,38,390,-3.0642484970390798,0.0513671875,-0.009843365315464325,0.2,0.017336681485176086,0.3929307,0.0075668255,0.050621919671539214,370,0.0001
20.79,204,79872,0.92,39,390,-2.982862400263548,0.0572265625,-0.008929359151079553,0.2,0.029552198946475983,0.50379026,0.009060136,0.03671947625407483,380,0.0001
20.65,209,81920,0.86,40,390,-2.9864506363868712,0.071875,-0.01069404742156621,0.2,-0.007700384594500065,0.49374485,0.008702153,0.0415608414914459,390,0.0001
21.19,214,83968,0.94,41,390,-2.979367055743933,0.048095703125,-0.007650451608060394,0.2,0.007764078676700592,0.40201873,0.007285809,0.054833351308479904,400,0.0001
22.06,220,86016,0.96,42,390,-2.984387031197548,0.074267578125,-0.010964802542002872,0.2,-0.01114229392260313,0.4632538,0.007305404,0.03754084763641004,410,0.0001
19.04,225,88064,0.94,43,390,-2.9481976337730886,0.03681640625,-0.006887580965121742,0.2,0.05329648777842522,0.4770831,0.005757099,0.039138644916238266,420,0.0001
20.69,230,90112,0.94,44,390,-2.9480328649282455,0.082470703125,-0.01106261258610175,0.2,0.014845534227788448,0.4878041,0.007453176,0.04015783249924425,430,0.0001
20.57,236,92160,0.88,45,390,-2.9474621184170244,0.05361328125,-0.010768741485662758,0.2,0.015592697076499462,0.5106565,0.009365495,0.03643874066474382,440,0.0001
21.46,241,94208,0.94,46,390,-2.9220454335212707,0.041162109375,-0.010073222460050602,0.2,0.03326205909252167,0.43563187,0.0076731676,0.04786494887666777,450,0.0001
21.84,246,96256,0.92,47,390,-2.8993254259228705,0.0685546875,-0.012189889136789134,0.2,-0.031528033316135406,0.57217944,0.007849339,0.03281147174711805,460,0.0001
20.63,251,98304,0.9,48,390,-2.8753286741673945,0.045458984375,-0.008302732334414031,0.2,0.015780117362737656,0.4851126,0.0071445005,0.04156243822653778,470,0.0001
21.15,257,100352,0.9,49,390,-2.857319124042988,0.053955078125,-0.00919266028504353,0.2,0.019577685743570328,0.40630436,0.007895356,0.0515149611630477,480,0.0001
20.89,262,102400,0.94,50,390,-2.845261473953724,0.035205078125,-0.008065722632454708,0.2,0.07317983359098434,0.45628548,0.0062900446,0.045263502359739506,490,0.0001
20.61,267,104448,0.96,51,390,-2.803846225142479,0.0431640625,-0.00865096495836042,0.2,-0.0316593274474144,0.5633108,0.0078305835,0.03317331870202907,500,0.0001
20.61,273,106496,0.9,52,389,-2.7707633279263972,0.051806640625,-0.009218152131506941,0.2,0.0010063853114843369,0.42286366,0.009269811,0.04157955251284875,510,0.0001
19.8,278,108544,0.94,53,389,-2.7650469593703746,0.048876953125,-0.009594880724034738,0.2,0.0024989964440464973,0.44532,0.0069969436,0.04852168089710176,520,0.0001
20.09,283,110592,0.86,54,389,-2.7281516782939432,0.0462890625,-0.010576261063397397,0.2,0.017936216667294502,0.45461315,0.008060385,0.04163543776376173,530,0.0001
19.55,288,112640,0.9,55,389,-2.719339829683304,0.074755859375,-0.012331038706179243,0.2,0.017685163766145706,0.31018353,0.011460697,0.062066281447187066,540,0.0001
19.41,294,114688,0.96,56,389,-2.7350742533802985,0.056689453125,-0.008618840515555348,0.2,0.021380532532930374,0.4025787,0.00654938,0.0493592316575814,550,0.0001
19.88,299,116736,0.96,57,389,-2.714731401205063,0.071630859375,-0.012221291796595323,0.2,0.023901360109448433,0.5266738,0.008294709,0.03405958069197368,560,0.0001
21.72,304,118784,0.94,58,389,-2.6775800339877605,0.057861328125,-0.008718661186867394,0.2,0.02310144528746605,0.539721,0.0071390765,0.03278732015169226,570,0.0001
19.3,310,120832,0.96,59,389,-2.678379025310278,0.056201171875,-0.01040996303781867,0.2,0.02555191144347191,0.47316456,0.005696378,0.03826614776044153,580,0.0001
20.08,315,122880,0.96,60,389,-2.6772864416241644,0.055810546875,-0.009053406371094752,0.2,0.040344879031181335,0.4898811,0.008854818,0.03983431573142297,590,0.0001
19.68,320,124928,0.94,61,389,-2.6646435342729093,0.043408203125,-0.009753034931782168,0.2,0.022109881043434143,0.50997764,0.0077253557,0.035989835759392005,600,0.0001
18.68,326,126976,0.96,62,388,-2.6713603511452675,0.04208984375,-0.007916414515057113,0.2,0.02090105414390564,0.4876392,0.007419589,0.04058452583267354,610,0.0001
19.23,331,129024,0.96,63,388,-2.6485894568264485,0.060546875,-0.009441733823041431,0.2,-0.007205461151897907,0.46702254,0.007916531,0.0381084492080845,620,0.0001
22.99,337,131072,0.98,64,388,-2.6222297132015226,0.053173828125,-0.010539005351893138,0.2,-0.00416280422359705,0.49854487,0.008319188,0.035120116770849565,630,0.0001
19.23,342,133120,0.94,65,389,-2.656303506344557,0.06103515625,-0.01236020374490181,0.2,0.025251125916838646,0.5454167,0.008962175,0.029263053281465546,640,0.0001
19.77,347,135168,0.88,66,389,-2.6461419902741907,0.032763671875,-0.007368350854085293,0.2,0.017129946500062943,0.4172839,0.0063535343,0.0456648071995005,650,0.0001
19.56,352,137216,0.96,67,389,-2.6473800323903562,0.049755859375,-0.008826967555069131,0.2,0.012333238497376442,0.3441586,0.0076921773,0.05599444113322534,660,0.0001
19.49,357,139264,0.96,68,389,-2.610494148731232,0.039404296875,-0.00848905205493793,0.2,0.010379697196185589,0.45365226,0.00797367,0.041176278155762705,670,0.0001
20.41,362,141312,0.88,69,389,-2.5997920230031015,0.058251953125,-0.01220316768012708,0.2,-0.0013030357658863068,0.42295504,0.0077696517,0.03952511014067568,680,0.0001
20.43,367,143360,0.92,70,389,-2.575561643391848,0.028857421875,-0.008081022280384787,0.2,0.05710041522979736,0.29327506,0.007016771,0.059436027565971015,690,0.0001
18.44,372,145408,0.96,71,389,-2.556535278260708,0.03583984375,-0.008213422034896212,0.2,0.045548830181360245,0.34733063,0.0067775585,0.05199954598210752,700,0.0001
21.22,378,147456,0.9,72,390,-2.523913874477148,0.05927734375,-0.009496600901911734,0.2,0.00660330057144165,0.532529,0.007769252,0.034910293461871335,710,0.0001
20.21,383,149504,0.92,73,390,-2.5075422234833242,0.01787109375,-0.0058058044254721605,0.2,0.03812277689576149,0.33361077,0.0036626945,0.056676773756043984,720,0.0001
19.85,388,151552,0.92,74,390,-2.4700506523251535,0.05361328125,-0.00950637403584551,0.2,0.03066236898303032,0.45738935,0.008261185,0.044945300731342286,730,0.0001
20.86,393,153600,1.0,75,390,-2.4740074023604395,0.054345703125,-0.010287343796517235,0.2,-0.012853431515395641,0.4214877,0.010162613,0.04799628403270617,740,0.0001
21.24,398,155648,0.92,76,390,-2.458166542649269,0.03916015625,-0.007856637000804767,0.2,-0.012652012519538403,0.5260544,0.0053411108,0.031835220573702826,750,0.0001
18.64,403,157696,0.96,77,390,-2.4704405069351196,0.056787109375,-0.008715294623107184,0.2,-0.0002296213060617447,0.33157033,0.005685284,0.05310623740078881,760,0.0001
19.2,408,159744,0.98,78,390,-2.4797642648220064,0.022998046875,-0.007003532003000146,0.2,-0.005077263340353966,0.4357322,0.0055594333,0.041920815501362084,770,0.0001
20.76,413,161792,0.94,79,390,-2.4336207076907157,0.037158203125,-0.0076550477919226975,0.2,0.013599876314401627,0.60942525,0.0062427856,0.028177235965267756,780,0.0001
20.47,419,163840,0.84,80,390,-2.4118271872401236,0.03193359375,-0.006267276707512792,0.2,-0.003161713480949402,0.44469362,0.0061590686,0.044330670544877646,790,0.0001
18.7,424,165888,0.9,81,390,-2.4379867054522038,0.0431640625,-0.010611374115978834,0.2,0.01319408230483532,0.37614483,0.009275995,0.05984551073634066,800,0.0001
19.45,429,167936,0.92,82,391,-2.4321522042155266,0.071142578125,-0.011056085134623573,0.2,0.012683531269431114,0.3563246,0.007920954,0.056858469266444445,810,0.0001
18.53,434,169984,0.94,83,391,-2.441540005803108,0.044189453125,-0.008989991445560008,0.2,-0.0038652904331684113,0.32107252,0.00627201,0.04860835217405111,820,0.0001
20.93,439,172032,0.92,84,391,-2.4621081829071043,0.052685546875,-0.009608039842714789,0.2,0.00660956185311079,0.3668952,0.0075132907,0.04433792855706997,830,0.0001
18.78,444,174080,0.92,85,391,-2.459015320241451,0.05419921875,-0.009903597497032023,0.2,0.004124261438846588,0.40474218,0.007738253,0.0466577471466735,840,0.0001
18.81,450,176128,0.96,86,391,-2.4668303608894346,0.055712890625,-0.010831799081643112,0.2,0.018291624262928963,0.35682154,0.00948515,0.05048764466191642,850,0.0001
20.79,455,178176,0.86,87,391,-2.4350496351718904,0.05068359375,-0.011122079573033261,0.2,0.014830018393695354,0.4718482,0.008507606,0.04113600984564982,860,0.0001
18.43,460,180224,0.9,88,391,-2.4679369695484636,0.07451171875,-0.01117498905150569,0.2,0.05549389123916626,0.287211,0.0086238105,0.06354019741993397,870,0.0001
19.79,465,182272,0.92,89,391,-2.4632819920778273,0.062255859375,-0.009176237706560642,0.2,0.01693149283528328,0.36787444,0.0068463786,0.05282187890261412,880,0.0001
18.64,470,184320,0.96,90,391,-2.4467060558497904,0.055419921875,-0.008752999051648658,0.2,0.014568867161870003,0.42891103,0.0070266644,0.04637372248107567,890,0.0001
20.58,475,186368,0.98,91,391,-2.4199827536940575,0.042236328125,-0.008588883379707113,0.2,0.016031885519623756,0.4828357,0.0077783205,0.03797518922074232,900,0.0001
19.04,480,188416,0.9,92,391,-2.3944657906889915,0.04296875,-0.009842645212484059,0.2,-0.005550697445869446,0.5522008,0.00770751,0.03188840305083431,910,0.0001
19.13,486,190464,0.98,93,391,-2.426997920125723,0.054931640625,-0.00895294856527471,0.2,0.035585060715675354,0.29346108,0.008174391,0.05806301279226318,920,0.0001
18.73,491,192512,0.88,94,391,-2.416036831587553,0.0369140625,-0.009882260007725564,0.2,0.01897316798567772,0.45289493,0.0059362655,0.03769834705162793,930,0.0001
20.86,496,194560,0.96,95,391,-2.4192310266196726,0.059033203125,-0.009822085601626895,0.2,0.020552080124616623,0.29647154,0.008797964,0.058557035389821974,940,0.0001
18.72,501,196608,0.96,96,391,-2.3689874216914175,0.06357421875,-0.0098563043444301,0.2,0.03951973840594292,0.54365885,0.00859302,0.03055069521360565,950,0.0001
18.53,506,198656,0.96,97,391,-2.370901621133089,0.04208984375,-0.009066685691504973,0.2,0.003562759608030319,0.45807183,0.0069303373,0.0402543591131689,960,0.0001
18.67,511,200704,0.96,98,392,-2.389740964770317,0.053369140625,-0.011497667149524205,0.2,-0.004056768491864204,0.39128166,0.008089911,0.04272513742907904,970,0.0001
18.45,517,202752,0.98,99,392,-2.3893301993608476,0.0453125,-0.009770869744534139,0.2,0.02062850072979927,0.5425749,0.008049919,0.03222128086199518,980,0.0001
18.19,522,204800,0.92,100,392,-2.3595133647322655,0.065185546875,-0.010106035068747587,0.2,0.009467766620218754,0.6087351,0.009897383,0.027157446151250042,990,0.0001
19.12,527,206848,0.9,101,392,-2.325240232795477,0.041845703125,-0.008812440952169709,0.2,0.016883844509720802,0.3444351,0.008292105,0.047915750212268904,1000,0.0001
20.21,532,208896,0.98,102,392,-2.2454859271645544,0.043310546875,-0.009538034032448194,0.2,-0.016791466623544693,0.39215118,0.009486027,0.050877774209948254,1010,0.0001
21.09,537,210944,0.94,103,392,-2.2575980231165884,0.045703125,-0.008776453578320798,0.2,0.0030655786395072937,0.46609968,0.0069388244,0.036278556153411044,1020,0.0001
20.22,542,212992,0.9,104,392,-2.2197051361203193,0.062060546875,-0.011283142339379992,0.2,-0.01961459405720234,0.45814103,0.009567168,0.042739744210848585,1030,0.0001
17.88,547,215040,0.92,105,392,-2.227185644954443,0.052001953125,-0.008828104185522535,0.2,0.020330587401986122,0.39776057,0.010145984,0.051920113881351426,1040,0.0001
18.85,553,217088,0.92,106,392,-2.2409692645072936,0.03212890625,-0.006411541448323987,0.2,0.0038645807653665543,0.4122643,0.0072420286,0.04855487638269551,1050,0.0001
19.4,558,219136,0.96,107,392,-2.2252581760287287,0.036083984375,-0.007402591122809099,0.2,0.04707380756735802,0.44079602,0.00888636,0.04794909910124261,1060,0.0001
19.9,563,221184,0.94,108,392,-2.260554913431406,0.05615234375,-0.010510287883880665,0.2,0.0038379188627004623,0.45613885,0.007106647,0.03985015538637526,1070,0.0001
20.06,568,223232,0.98,109,392,-2.211414138972759,0.079296875,-0.010912805984844454,0.2,0.009659040719270706,0.45672202,0.010836193,0.04370669291820377,1080,0.0001
22.61,573,225280,0.94,110,392,-2.2411702021956446,0.037060546875,-0.007944235709146596,0.2,0.05325504392385483,0.540614,0.007884845,0.032076952903298664,1090,0.0001
19.62,579,227328,0.86,111,392,-2.2959785789251326,0.04638671875,-0.009156442704988877,0.2,-0.009411675855517387,0.37549657,0.009833621,0.04685615022899583,1100,0.0001
19.7,584,229376,0.88,112,392,-2.28072038218379,0.0537109375,-0.009466215207794448,0.2,0.0018656197935342789,0.35632128,0.008923061,0.06259943519253283,1110,0.0001
17.29,592,231424,0.96,113,390,-2.3510093711316586,0.0689453125,-0.012693258447689005,0.2,0.03707745671272278,0.18340582,0.011008578,0.06857336441753432,1120,0.0001
17.89,597,233472,0.94,114,390,-2.25650916993618,0.07265625,-0.010472926503280178,0.2,-0.009998830035328865,0.47586095,0.0101700835,0.03551439074799419,1130,0.0001
19.67,602,235520,0.98,115,390,-2.2276318415999414,0.035546875,-0.007331320621597115,0.2,0.0003443043678998947,0.5329913,0.0060642697,0.03662416021979879,1140,0.0001
19.9,607,237568,0.92,116,390,-2.1935556583106517,0.04052734375,-0.0072319320097449236,0.2,0.023294925689697266,0.5600879,0.008648725,0.030480427006841636,1150,0.0001
19.84,612,239616,0.96,117,390,-2.221652756631374,0.031640625,-0.008070044871419668,0.2,0.01107113342732191,0.30362672,0.009302564,0.05238920813426375,1160,0.0001
19.81,618,241664,0.9,118,390,-2.1801753498613836,0.04228515625,-0.008247553899127524,0.2,0.023641813546419144,0.44920522,0.0055479906,0.04109131205477752,1170,0.0001
19.3,623,243712,0.92,119,391,-2.181695666909218,0.048828125,-0.008639999320439528,0.2,0.009245499037206173,0.39091378,0.007645653,0.05382731445133686,1180,0.0001
19.81,628,245760,0.94,120,391,-2.150559242069721,0.06357421875,-0.011449923494365067,0.2,-0.01648249663412571,0.31710386,0.008421078,0.05481590871931985,1190,0.0001
20.05,633,247808,0.9,121,391,-2.1767343290150167,0.033935546875,-0.0067307826364412906,0.2,-0.014311407692730427,0.4188764,0.00734506,0.04558458692044951,1200,0.0001
18.03,638,249856,0.92,122,391,-2.207296958565712,0.037841796875,-0.008179832732275827,0.2,0.06992864608764648,0.3554706,0.00486776,0.057731983909616244,1210,0.0001
18.25,643,251904,0.98,123,391,-2.2121522277593613,0.03798828125,-0.007092836982337758,0.2,0.009127398021519184,0.4048987,0.0065976037,0.05025962988729589,1220,0.0001
18.73,648,253952,0.9,124,391,-2.1728644870221614,0.05009765625,-0.00929673351784004,0.2,-0.03476114943623543,0.5567348,0.010517415,0.0342849089007359,1230,0.0001
19.49,654,256000,0.86,125,391,-2.2039368294179438,0.062890625,-0.00863154757389566,0.2,0.02229117602109909,0.3760864,0.009151196,0.05254270976874977,1240,0.0001
19.21,659,258048,0.98,126,391,-2.2390766344964503,0.043310546875,-0.010143451103067492,0.2,0.021629374474287033,0.26066798,0.0073409462,0.06641011098399759,1250,0.0001
20.9,664,260096,0.96,127,391,-2.218850103020668,0.04072265625,-0.008983695856295526,0.2,0.02222779393196106,0.49689114,0.008512979,0.034488446358591315,1260,0.0001
20.43,669,262144,0.96,128,391,-2.1772311396896837,0.05703125,-0.010787828442698811,0.2,0.006061200052499771,0.42292845,0.008988443,0.04212381462566554,1270,0.0001
19.49,674,264192,0.96,129,391,-2.1478753104805945,0.036474609375,-0.011234550293011125,0.2,0.016622480005025864,0.50084996,0.0071588745,0.03888255205238238,1280,0.0001
19.5,679,266240,0.92,130,391,-2.116229210048914,0.043212890625,-0.00850051310917479,0.2,0.006027260795235634,0.5081625,0.008200359,0.03726027014781721,1290,0.0001
20.46,685,268288,0.94,131,391,-2.1046350099146367,0.041357421875,-0.007435319160867948,0.2,0.03659147024154663,0.4396785,0.0072662677,0.05022970116115175,1300,0.0001
18.0,690,270336,0.92,132,391,-2.1493977777659894,0.049169921875,-0.009581342650926672,0.2,0.011390402913093567,0.45497006,0.007296194,0.04333889171830378,1310,0.0001
19.59,695,272384,0.96,133,391,-2.114645368978381,0.034423828125,-0.008400744544633198,0.2,0.023926082998514175,0.4988863,0.006957646,0.04262018537265248,1320,0.0001
17.68,701,274432,0.94,134,391,-2.0928207390010356,0.0501953125,-0.007524210785049945,0.2,0.02462957426905632,0.53075945,0.007705535,0.035033851128537206,1330,0.0001
17.58,706,276480,0.96,135,391,-2.0464548137038947,0.056005859375,-0.010139560032985172,0.2,-0.00820270273834467,0.45984805,0.009603411,0.04245318404282443,1340,0.0001
18.54,711,278528,0.94,136,391,-2.0166998405009506,0.037939453125,-0.007766670435376,0.2,-0.005887351930141449,0.48542273,0.005447449,0.036951949918875474,1350,0.0001
20.18,716,280576,0.92,137,391,-2.0314896248281,0.059521484375,-0.010100198140571592,0.2,-0.01532970555126667,0.449791,0.006967142,0.04368650622200221,1360,0.0001
19.67,722,282624,0.92,138,391,-2.053336799517274,0.031201171875,-0.007460440196155105,0.2,0.028787285089492798,0.3988073,0.0061833127,0.04994530555559322,1370,0.0001
17.36,727,284672,0.94,139,391,-1.9974802818149329,0.04287109375,-0.007526454709295649,0.2,-0.005862741731107235,0.41260976,0.004882411,0.048453639063518496,1380,0.0001
19.09,732,286720,0.96,140,391,-1.9460636235773563,0.052587890625,-0.008138909664558014,0.2,0.005689607933163643,0.5282774,0.009880362,0.03818000956380274,1390,0.0001
19.24,738,288768,0.92,141,391,-1.9621268287301064,0.036767578125,-0.008936622038891073,0.2,0.010502001270651817,0.48317713,0.006379648,0.0379893840989098,1400,0.0001
17.72,743,290816,0.9,142,391,-1.9849825505167247,0.0560546875,-0.008714163755939808,0.2,0.0414586067199707,0.42510843,0.0063460055,0.047864624561043456,1410,0.0001
18.54,748,292864,0.96,143,391,-1.9982630681246518,0.039794921875,-0.007732733798911795,0.2,0.014853591099381447,0.44970596,0.0077354913,0.04732317395100836,1420,0.0001
19.41,753,294912,0.94,144,391,-1.9951659303158522,0.0451171875,-0.008553359501820523,0.2,-0.0250689797103405,0.55219436,0.0066670305,0.03241232625441626,1430,0.0001
20.84,759,296960,0.9,145,391,-1.9637133147567511,0.040380859375,-0.008536445758363698,0.2,0.0043970514088869095,0.52843165,0.008281495,0.03849615904618986,1440,0.0001
18.69,764,299008,0.9,146,391,-1.9113944791257382,0.051953125,-0.011090463293658103,0.2,0.013842001557350159,0.42990345,0.008335341,0.050567952095298095,1450,0.0001
18.05,769,301056,0.86,147,391,-1.932938677072525,0.0548828125,-0.011159668417531066,0.2,-0.007160509005188942,0.4051271,0.0074086664,0.05184106979286298,1460,0.0001
19.42,775,303104,0.92,148,391,-1.8955792553722859,0.027001953125,-0.008920003757521045,0.2,0.021716132760047913,0.3293764,0.005018115,0.06419338338309899,1470,0.0001
19.28,780,305152,0.96,149,391,-1.9290239937603473,0.05009765625,-0.008696153265918837,0.2,0.01612333208322525,0.38772047,0.005750755,0.05286299589206465,1480,0.0001
18.12,785,307200,0.92,150,390,-1.8419763550162316,0.03310546875,-0.007122772390721366,0.2,-0.0016701826825737953,0.4967916,0.0069025354,0.03753575870359782,1490,0.0001
19.93,791,309248,0.88,151,390,-1.7719562705606222,0.08017578125,-0.012122875489876606,0.2,0.0183170884847641,0.41956872,0.0105891805,0.047465503093553706,1500,0.0001
20.42,796,311296,0.9,152,390,-1.7825113199651241,0.0626953125,-0.012790030690666754,0.2,0.013774249702692032,0.3504262,0.0071945824,0.06302698671934195,1510,0.0001
18.28,801,313344,0.96,153,390,-1.7167457904666663,0.043505859375,-0.0068939150085498115,0.2,0.009476330131292343,0.34855062,0.00556311,0.05475265186978504,1520,0.0001
19.34,807,315392,0.96,154,390,-1.7646197121590377,0.0375,-0.008113234608026687,0.2,-0.006792658939957619,0.4858322,0.006688908,0.03678484682459384,1530,0.0001
20.74,812,317440,0.96,155,390,-1.7463842391967774,0.043896484375,-0.007969816602417268,0.2,-0.0014116885140538216,0.42645627,0.0058259033,0.04415002730092965,1540,0.0001
19.41,817,319488,0.96,156,390,-1.717068226262927,0.05234375,-0.00794409492664272,0.2,-0.0034987106919288635,0.52433735,0.0073598656,0.0361992023215862,1550,0.0001
17.65,822,321536,0.88,157,390,-1.7396193645894527,0.02978515625,-0.005742920550983399,0.2,-0.006374605931341648,0.5243958,0.004199815,0.03694976480910554,1560,0.0001
20.04,828,323584,0.98,158,390,-1.751814006641507,0.0318359375,-0.005393850727705285,0.2,0.018823232501745224,0.37764382,0.0046090195,0.059303323618951256,1570,0.0001
18.35,833,325632,0.94,159,390,-1.7261110693216324,0.030615234375,-0.008223055151756854,0.2,0.008882017806172371,0.59621704,0.0053481595,0.02836872483312618,1580,0.0001
17.4,838,327680,0.94,160,390,-1.752644830569625,0.053857421875,-0.009671668384544318,0.2,0.011894507333636284,0.39055878,0.0066275434,0.045892261510016394,1590,0.0001
