rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/loss,train/explained_variance,train/approx_kl,train/value_loss,train/n_updates,train/learning_rate
20.89,257,184320,0.96,90,715,-0.510761970281601,0.026318359375,-0.0006997947886702605,0.2,0.008478617295622826,0.47163564,0.0053089014,0.046339094385621137,890,0.0001
21.17,260,186368,0.94,91,715,-0.49511107737198473,0.01904296875,-0.001368911357712932,0.2,0.01908952370285988,0.61133087,0.007234955,0.02991248154139612,900,0.0001
22.55,263,188416,0.92,92,715,-0.49584908755496143,0.02548828125,-0.0020588494204275775,0.2,0.01471344381570816,0.48067677,0.0048769303,0.04208624282327946,910,0.0001
22.45,265,190464,0.88,93,716,-0.49795344164595007,0.003662109375,-5.172785677132197e-05,0.2,0.020113054662942886,0.39661115,0.0007459556,0.047942378965672106,920,0.0001
21.85,268,192512,0.94,94,716,-0.5254043594002724,0.014453125,-0.0008140322985127568,0.2,0.02333938330411911,0.34255922,0.0018673636,0.059036907221889125,930,0.0001
21.46,271,194560,0.94,95,716,-0.5003974515944719,0.0005859375,-0.0004232841805787757,0.2,3.793090581893921e-05,0.51620597,0.0007448492,0.03588649058365263,940,0.0001
22.81,274,196608,0.9,96,717,-0.4733302413485944,0.030029296875,-0.002138269281567773,0.2,0.016557922586798668,0.55423105,0.007646192,0.03673612761485856,950,0.0001
22.42,276,198656,0.82,97,717,-0.49941774290055035,0.030078125,-0.0023313969672017266,0.2,0.03003658726811409,0.42973316,0.0028514692,0.049932913220254706,960,0.0001
20.08,279,200704,0.98,98,717,-0.5201131428591907,0.01982421875,-0.0009247457841411233,0.2,0.022077009081840515,0.38128138,0.0035416465,0.05980163431959227,970,0.0001
21.94,282,202752,0.92,99,717,-0.5054535345174372,0.0513671875,-0.003782886806584429,0.2,0.03275582194328308,0.5560291,0.008226299,0.03236147562274709,980,0.0001
22.85,285,204800,0.92,100,717,-0.46684642815962435,0.002685546875,-0.0007191947443061508,0.2,0.011485707014799118,0.50526226,0.0013288877,0.041859863320132716,990,0.0001
22.01,288,206848,0.86,101,717,-0.49811210138723255,0.0388671875,-0.0028519232640974224,0.2,0.006515936926007271,0.515706,0.004080545,0.03880015290924348,1000,0.0001
20.7,291,208896,0.88,102,717,-0.4996874678879976,0.022607421875,-0.0012691861236817203,0.2,0.02673225849866867,0.36686218,0.001829858,0.05715731669333764,1010,0.0001
22.1,293,210944,0.8,103,717,-0.4500322062522173,0.081494140625,-0.005559881663430133,0.2,0.03259190917015076,0.4828434,0.008453763,0.047707788599655035,1020,0.0001
23.46,296,212992,0.9,104,717,-0.4847099187783897,0.019921875,-0.0015487310403841548,0.2,0.05646125599741936,0.23593694,0.0025298186,0.07599302043672651,1030,0.0001
22.72,299,215040,0.88,105,717,-0.46505713304504753,0.01162109375,-0.0010866560827707873,0.2,0.015162365511059761,0.46107984,0.0011463917,0.04377939795376733,1040,0.0001
21.2,302,217088,0.82,106,717,-0.5070782042108476,0.025927734375,-0.001260904841910815,0.2,0.014828118495643139,0.32208955,0.0054570185,0.05841487525613047,1050,0.0001
23.23,305,219136,0.9,107,717,-0.4611186496913433,0.05625,-0.004813192765141139,0.2,0.01954059675335884,0.36185032,0.0077462336,0.06625041976221838,1060,0.0001
22.13,308,221184,0.92,108,717,-0.45103965857997536,0.000341796875,-0.0007368175545707345,0.2,0.008912060409784317,0.41209537,0.005165863,0.048902114172233266,1070,0.0001
21.45,310,223232,0.86,109,717,-0.4578624405898154,0.02841796875,-0.002386601804755628,0.2,0.030947955325245857,0.47618413,0.0028425134,0.045108319842256606,1080,0.0001
